origin 	 dest 	 flow 	 cost
30711	35502	17633.95042	0.945529521
30712	14301	0	1.944382
30712	35861	0	2
30712	42832	0	5.628903
30713	19642	1561	0.094214678
30713	36401	7139.521223	0.99273648
30713	36504	0	3.292088
30714	29202	431	3.614334003
30714	34988	1109	2.195771836
30715	28998	0	2
30715	29290	0	2
30716	13636	0	1.985291
30716	19495	671	3.336346077
30716	33856	47	7.615242731
30717	43	63130	1.65261307
30717	5593	17398.9052	0.867393158
30717	31148	35585	0.275070817
30718	742	47	3.845313
30718	12070	453	3.870498613
30718	13756	73	2.913090282
30719	1141	557	16.23670606
30719	12554	461	7.987034467
30719	30268	191	5.031525851
30720	17623	199.6260269	2.763778254
30720	30405	8900	2.281464385
30721	32471	4214	0.586878326
30721	36727	183	3.88550852
30722	6926	2	3.940976001
30722	35864	10	0.151033028
30722	39409	3000.426717	0.485598389
30723	8288	17176.43407	1.34211977
30723	20729	1517	1.225161196
30723	35042	12732.63079	2.630466226
30724	23386	1195	0.430931658
30724	36492	140	2.669861704
30725	22811	533	3.805012568
30725	31525	2090	0.509195189
30726	2791	0	8.290473
30726	35160	598	1.529939307
30726	39847	83	3.971130602
30727	15533	0	2
30727	17624	0	2
30728	1047	0	4.58736
30728	27301	0	3.842071
30728	34566	0	1.702236
30729	769	408	2.828195005
30729	5913	5656	0.389462094
30729	6917	2121	0.014059496
30730	191	2498	1.957590216
30730	13648	15401	1.871552207
30730	26156	386	0.29533799
30730	29881	0	0.512382
30731	25021	3187	0.694829858
30731	42557	2052	0.320005627
30732	23224	81	1.210647224
30732	31589	3	2.419472041
30732	33051	396	2.611112132
30733	26916	47	4.401842341
30733	33855	8243	1.088471117
30733	34390	5470	0.268473455
30733	43626	86	4.613194357
30734	2765	0	7.134184
30734	15129	20	0.534095403
30734	23935	270	1.594420217
30735	15457	0	2.253801
30735	15812	0	2.716444
30736	17952	15668.85795	0.160460646
30736	22635	5189	0.206323129
30737	25432	56	2.000001626
30737	35082	502	2.000252319
30738	9745	5424	0.093327469
30738	14572	2334	2.008440967
30739	34413	61	9.086503102
30739	37832	1031	2.006943538
30739	38794	0	7.146667
30740	17364	0	0.371808
30740	30548	0	0.449773
30741	6065	43783	0.096638122
30741	41627	13044	0.185122312
30741	42761	10204	0.017443974
30741	43840	53022.15099	3.135291438
30742	4735	2934	1.346041309
30742	16642	2112	0.70956885
30742	17714	765	2.752619056
30743	6461	1130	1.331270261
30743	11913	41	0.064990206
30743	29488	152	1.096820309
30744	8127	43719	0.028309845
30744	19154	97938.7148	0.011421315
30744	26148	54706.65505	0.10149995
30744	38397	105613.4115	0.29474831
30745	3843	0	1.305936
30745	15085	19498	0.580268464
30745	21317	10860.71245	0.715212832
30745	36005	5990.080373	0.651929131
30746	32586	0	2
30747	21892	118	0.196959173
30747	34763	65	2.418817474
30747	44337	301	4.173730161
30748	449	77	7.90208
30748	10933	842	0.850671496
30748	15541	415	5.234052799
30748	16582	11621.01773	8.179875912
30748	37996	5122	8.904802589
30749	1770	4077	8.937175045
30749	5833	8279	6.235020308
30749	16343	278	2.000064809
30749	40224	10154	3.572933391
30750	3543	135	3.750304001
30750	17433	1939	0.705787288
30750	39628	165	0.046013208
30751	19842	63	2.000025927
30751	32876	51	2.000024019
30752	13623	5210	0.841557716
30752	30235	416	2.194308056
30752	43069	2104	0.689721387
30753	22240	19042	0.12041452
30753	36865	6886	2.34221012
30754	18555	5242.108513	0.219660154
30754	37607	2972.942642	0.017155444
30755	441	78	9.183158
30755	5630	0	5.005557
30755	13866	10117.95266	2.171576425
30755	34152	474	2.001467642
30756	21793	8	2.309178011
30756	44775	0	7.718634
30757	9533	354	0.946316637
30757	9968	394	0.022080849
30757	37938	0	8.520414
30758	5933	0	1.783461
30758	43038	0	2.882822
30759	18060	450	0.957009895
30759	24659	13249.26595	0.125914306
30760	3286	17898	3.553493367
30760	3688	25943	4.586922246
30760	9001	60878.56674	1.690375373
30760	21504	32234	1.661396801
30760	23256	19338	4.266470133
30760	23640	807	6.141465114
30761	8675	7678.897658	2.116364779
30761	14840	990	2.001046153
30761	27567	825.7995935	2.00068936
30761	42861	5586	2.055971413
30762	12628	8081.724088	2.426649783
30762	37303	0	2
30762	39762	0	2
30763	759	92	9.999819001
30763	7349	0	13.564801
30763	37566	2217	0.548500541
30764	11032	0	0.162896
30764	33206	0	0.497484
30765	6514	938	0.013424088
30765	40331	15173	0.170492699
30766	19113	85788.67983	0.243719481
30766	37993	0	1.635791
30766	44742	22839	1.209238032
30767	5814	67	0.078507045
30767	12395	449	0.063365289
30767	18987	6069	0.107762138
30767	44628	2704	0.100391837
30768	32829	920	0.426446731
30768	38902	23740.37735	2.214811558
30769	506	1471	2.837020093
30769	19602	2567	3.112655772
30769	21759	3557	5.004145286
30770	809	232	2.000037175
30770	4991	0	2
30770	10283	2520	2.010316995
30771	4548	1915	6.049081362
30771	38013	19463.12095	0.029831557
30771	40525	26997.81463	4.576039491
30772	778	32	8.364968
30772	19877	0	8.825448
30772	33312	27	5.161950417
30773	2781	6354	1.128400067
30773	10110	5593	0.832629814
30773	16532	2414	0.321941039
30773	31417	3770	0.715879797
30774	12731	9757.29	1.384501269
30774	37093	104	1.690881037
30774	38249	85	5.280411962
30775	9987	0	2
30775	24956	0	2
30776	2638	0	1.693638
30776	15176	1314	0.26716262
30776	19737	1886	0.402614036
30777	145	1819	12.37681966
30777	42644	485	3.940449249
30777	43291	0	22.117081
30778	42814	1957	0.151557759
30778	43828	2441.252422	0.104437525
30779	21283	15	3.286302395
30779	23710	82	3.300463984
30779	32791	0	3.109958
30779	44078	5	6.255554295
30780	7172	4787.804001	0.294400831
30780	25824	300	2.540460207
30780	40294	4	3.492443003
30781	26024	0	4.46456
30781	29584	0	0.159717
30782	16610	1662	1.621752424
30782	17724	293	3.229715918
30783	4541	1998	1.689958112
30783	4579	7544	1.969346763
30783	5845	17691.18686	1.079204843
30783	21479	2428	1.335425114
30784	566	74	3.848544
30784	32842	13799	6.122703571
30784	35385	4200	3.865774987
30785	11869	3811.416005	3.659421325
30785	17245	1239	2.659575444
30785	29705	1053	0.172498029
30786	12550	49628	0.084855199
30786	31606	33798	0.076789658
30787	14630	245	2.000048463
30787	21147	142	2.922614157
30787	40790	2248	6.884992994
30788	2140	11453	2.332421549
30788	17859	7289	5.924579333
30788	32419	7288	4.083905528
30789	2928	121	4.826595001
30789	2939	74	8.435195
30789	16152	2643	6.844764771
30789	31056	2846	5.406572999
30790	630	36844.7616	3.425488488
30790	16635	0	1.789692
30790	27311	0	0.450979
30791	24244	0	2.146936
30791	26135	17	5.016623735
30791	37857	0	2.664722
30791	37938	0	4.60746
30792	13996	1210	0.088065854
30792	39354	2280	7.827277385
30793	5329	0	2
30793	8087	0	2
30793	31636	0	2
30794	9920	2505	4.65994273
30794	16749	733	1.921024936
30794	27389	211	0.65868031
30795	15601	1701	2.464771522
30795	34074	31	1.507591167
30795	38435	16	2.584988248
30795	43276	23	1.431252062
30796	18262	2145	2.00712221
30796	35804	1006	2.001248267
30797	1867	441	6.927370014
30797	25018	408	0.990390131
30797	38959	578	3.482763731
30798	3598	2750	0.531018073
30798	37873	6647	0.176002906
30798	38564	1373	0.82120497
30799	1357	457	5.594069012
30799	13989	1676	1.043273775
30799	25015	4931	3.187070972
30800	7558	6	9.985928678
30800	13704	426	0.022128572
30801	5075	0	0.03474
30801	14435	0	0.077305
30801	36820	0	0.066242
30802	33439	1527	0.336679323
30802	37521	313	0.647652662
30802	41046	720	0.75690341
30803	21770	1475	2.003009911
30803	22544	3749.734934	2.025735539
30804	651	24800	2.986615716
30804	44265	55056.94276	1.074240757
30804	44424	44084.17024	0.872440807
30805	8450	129	1.095895398
30805	21832	16	2.453077185
30805	40821	0	6.013369
30806	6196	0	4.51771
30806	38406	0	4.341472
30807	35469	0	2
30807	42059	0	2
30808	6265	12693	0.625851718
30808	31577	4518	0.643661077
30808	40631	14296.01739	2.892307596
30809	5872	1179	1.145031583
30809	14933	777	2.003943715
30809	40155	9183	1.131330127
30810	631	19795.54856	2.361171467
30810	14717	98340.39201	0.865434667
30810	23090	35246	0.353854409
30811	7189	216168.9425	0.302999346
30811	34666	14840	0.296648348
30811	39344	80866	0.113591335
30812	2757	2337	2.309231219
30812	25064	4111	0.238450403
30812	25771	3840	4.407912784
30812	29389	294	4.905633621
30813	5993	0	9.45798
30813	9730	0	7.11786
30813	11311	0	8.775957
30814	38939	2465	4.307277062
30814	42702	381	2.302703338
30814	43701	192	3.222218706
30815	17843	132	3.379807503
30815	31988	25	2.002470361
30816	18641	0	2
30816	22893	23964.42381	1.396075416
30816	23153	8279	0.203912328
30817	13878	210	3.04280751
30817	29268	8563.754617	1.86547069
30818	9713	7071.588816	0.330132439
30818	11426	1422	2.992503832
30819	20413	0	4.690146
30819	23294	1075	1.080072813
30819	38036	81764.93606	2.012841437
30820	17767	1658	2.589727245
30820	20285	194	2.000245848
30820	36414	1835	2.793760155
30821	18028	762	6.210075602
30821	22073	41	2.000010981
30821	25022	146	2.13465176
30822	15045	0	2
30822	15914	0	2
30823	6456	1196	0.082873935
30823	14798	129	2.268178038
30823	33878	323	0.105240714
30824	12680	0	2
30825	9796	0	2.834012
30825	24059	0	1.924399
30826	6035	273	1.256477701
30826	9454	68	2.300760119
30826	16891	0	1.856385
30827	22214	0	1.204422
30827	34008	0	0.266377
30827	43832	1110.438792	0.402633678
30828	25721	0	0.187504
30828	27358	0	1.1137
30829	16542	14228	1.086354846
30829	34790	14216.54509	0.598021692
30829	41748	6366	0.355111541
30830	14098	3115	3.432087897
30830	29082	378	0.358001705
30831	3115	52	0.346956
30831	24012	0	0.368541
30831	39069	32	0.372493025
30832	10940	0	0.068532
30832	17985	0	0.675728
30833	2255	8665	5.828653247
30833	40916	38803	0.073327209
30833	42096	9794	3.944932118
30834	10878	5083	1.225608019
30834	41510	838	0.457943433
30835	6318	0	0.188048
30835	29034	0	0.305821
30836	19325	7352	0.518692484
30836	27394	11296.05894	1.01135857
30836	33131	475	0.776674218
30836	36982	3066	1.657677419
30837	1198	37	5.534851
30837	10628	5	1.466947069
30837	20940	587	1.543232373
30838	10553	17	0.103756003
30838	11476	1533	0.31142844
30838	17089	997	1.843143135
30838	35482	481	4.059144677
30839	4508	0	9.735312
30839	6200	1343	6.471227436
30839	13883	169	6.235896933
30839	15884	0	9.524714
30839	39463	7712.77826	2.388584239
30840	14273	319	0.917911708
30840	36476	0	6.542192
30840	40828	218	0.011362112
30841	5468	25943.08062	2.307896118
30841	22059	48105.58075	0.236594472
30841	24495	30772.50115	2.531687215
30841	43238	271784.4988	0.663141801
30842	2818	1356	9.087871246
30842	20073	1541	0.01581799
30842	41385	1387	3.509489837
30843	15456	0	2.854977
30843	23552	11422.89413	1.77696279
30844	14629	0	2
30845	5085	92590	0.887854776
30845	5638	75195.32737	1.460113214
30845	9719	69828	1.354632581
30845	37806	79822.17255	0.898179698
30845	38796	0	4.45884
30846	11313	2584	2.442908135
30846	22914	2327	2.350363583
30846	23232	747	2.003047628
30847	12816	0	0.059324
30847	39631	0	0.120962
30848	2	9300	4.323158816
30848	33489	25916.96955	1.361417568
30848	41601	0	0.766201
30849	22121	1168	1.423201387
30849	31796	4620.760808	0.543060033
30850	10611	22	1.280537049
30850	37259	2108	0.228014525
30851	30204	5186	0.026672471
30851	40491	25314	0.083915873
30852	29288	21352.29783	0.636100444
30852	29301	2110.687362	1.638532014
30853	18109	0	2
30853	19724	279	1.131356092
30853	34946	747	3.989057294
30853	36086	575	2.000344801
30854	6712	416	4.10371114
30854	12952	153	2.23808382
30854	43652	352	0.014322347
30855	17449	954	0.373712486
30855	18586	3313	0.942543558
30855	41675	0	3.027612
30856	13452	2089	2.305088515
30856	15450	2766	0.148383282
30856	25397	10488.39267	5.712503758
30857	1296	2757	0.907408126
30857	28673	7715	0.319460007
30857	34534	496	0.704238561
30858	12484	5525	1.145460623
30858	17268	7395	3.515692568
30858	20195	2116	0.866275024
30858	30595	4616	3.164849524
30859	8891	929	2.323579069
30859	36518	11	0.094338001
30860	28208	1560.766897	0.080680025
30860	40119	4608	0.077716181
30861	9603	45	0.641270449
30861	29190	22	0.214483011
30862	7164	2308	0.050794047
30862	11540	28953.10426	2.385718328
30862	32370	1427	3.096163837
30863	6811	268	1.783911261
30863	10100	1274	0.582244549
30864	15297	0	0.614296
30864	22634	0	0.167967
30865	26448	0	2
30865	40834	0	2
30866	10070	1227	0.82542423
30866	23118	458	5.56704603
30867	2652	6802	0.989861095
30867	16575	22630.83458	1.751228678
30867	24551	0	1.591685
30867	26158	5509	1.066696549
30868	8522	0	2.69451
30868	20832	0	0.254429
30869	16171	5907	1.77708123
30869	37789	4539	0.197890078
30870	22736	6389	0.161691774
30870	44666	21312	0.182071831
30871	2938	1484	2.312413077
30871	11808	887	7.121658307
30871	40146	7676	1.925034252
30872	774	36299	1.35683361
30872	29255	8141.294047	0.285255003
30872	32775	1506.626027	0.299773414
30872	41290	8159.079926	1.44949554
30873	6438	0	0.884289
30873	15564	0	0.15166
30874	13814	6377	0.645128806
30874	44218	5931	0.34422246
30875	23023	0	2
30875	37344	0	2
30876	14088	214	2.000299151
30876	22120	698	0.034799983
30877	2985	299	6.066360005
30877	5611	2616	4.458674833
30877	43549	57	3.6387103
30878	10633	1241	0.01285239
30878	17519	3879	1.294187788
30879	5430	46	6.713877847
30879	19395	38	0.22755704
30880	16815	5166	1.803589858
30880	17330	6603.929807	0.070732884
30881	42746	0	2.115237
30882	32594	1280	0.297850965
30882	39777	3013	0.084883814
30883	13210	0	2
30883	22696	0	2
30884	23894	1802	2.669680618
30884	38184	4060	0.064420031
30885	19587	129554.1842	0.882097189
30885	24168	11418	2.022275291
30885	28085	62225.60462	0.073443342
30885	42570	62064.33482	7.019148033
30886	10815	336	1.790703171
30886	30135	266	0.934322685
30887	25902	7768.964492	0.082016619
30887	36284	288	0.091300799
30888	11033	3368	0.212946449
30888	35217	1129	2.156768121
30889	6414	47	0.329703095
30889	34908	838	0.395013117
30890	239	8906	2.370751873
30890	28882	406	0.943078773
30890	30536	11064.82477	0.375229624
30890	37055	1861	0.798608617
30890	42116	3823.496938	2.211539916
30891	6763	335	0.591932667
30891	27568	21	0.283184013
30892	9058	11750.00536	0.115377543
30892	16289	7267	0.0669686
30892	21398	7856.69372	0.067209113
30893	13677	0	2
30893	41048	0	2
30894	19171	662.7255383	5.428010168
30894	23781	3151	3.85449445
30894	38343	384	2.491877903
30895	573	0	9.039402
30896	5690	504	2.780424583
30896	24794	6813.256747	1.662373809
30896	35043	1236	2.002004354
30896	44255	2134.832579	2.029770843
30897	15141	17103.02382	0.338820158
30897	42624	2316	0.315584047
30898	32931	44	5.496997074
30898	34892	187	4.760727962
30899	36998	500	0.437576091
30899	40885	35	0.166231024
30900	6830	14514.92758	0.192180505
30900	28525	18190	1.357106192
30901	23817	0	0.241504
30901	36107	8	5.364290648
30902	13071	195	0.522736985
30902	34463	215	1.469347023
30903	27848	6272	0.425725817
30903	36801	9389	1.0322328
30903	44191	84	0.543735237
30904	19641	6916	0.198631658
30904	29424	17578	0.083823286
30905	7270	0	0.094499
30905	21334	0	0.19512
30906	13881	184	7.169372818
30906	14736	1707	4.372072915
30907	7407	6	5.321727361
30907	28671	35	0.157423023
30908	5891	963	0.010761656
30908	12109	1556	0.044688212
30909	13706	16750.4071	3.292705342
30909	37391	38961.78736	0.643519966
30910	16514	0	0.748239
30910	30338	0	0.271609
30911	20338	3479	0.46455285
30911	25271	1995	6.958851847
30911	37744	15322.36405	0.60444716
30912	635	13999.28317	1.502870741
30912	636	0	3.296122
30912	39213	22857.59805	0.988597192
30912	44758	13471	0.652861128
30913	6087	0	10.148173
30913	21614	413	0.025899225
30913	23282	603	3.13761835
30913	42393	5880	1.438759457
30914	14880	9604.374879	0.731588621
30914	16613	97	2.486288126
30914	39240	900	0.612601388
30915	13801	0	1.262975
30915	41251	0	0.783664
30916	23093	37	2.473499387
30916	29282	1605	0.025962544
30916	33707	50	3.62412509
30917	14154	8851	0.618965317
30917	36449	42931.65282	0.877253535
30918	17644	1417.776548	5.482133135
30918	25789	11818.58867	1.862585162
30918	31412	3499.08994	5.841441677
30919	23238	206	0.81511705
30919	35233	250	0.032641441
30920	15990	1506	0.310979711
30920	23366	3713	2.025825783
30921	5676	58295.16092	3.205265645
30921	9381	50057.22302	0.416246967
30921	25400	59935.70566	1.588769959
30921	32660	15955	1.286741138
30922	2710	0	2
30922	29253	0	2
30923	18557	1158	0.678863992
30923	37425	1636	0.751292728
30924	15947	1035	0.039242902
30924	41104	565	0.517460568
30925	1844	418	0.405522001
30925	17717	422	0.652724489
30925	21937	0	0.558797
30926	1586	2211	1.068940089
30926	11054	408	1.061508018
30926	18314	7157	0.175890008
30927	18158	1217	0.303036652
30927	37161	892	0.044928789
30928	2298	13379	1.775755306
30928	7011	15992.47105	1.032977998
30928	7961	34114.65065	1.837281291
30928	17798	15958	1.653160158
30928	33413	7298	0.808871617
30929	8158	8386	1.889663992
30929	13980	3625	1.819582726
30929	19857	8631	5.760130443
30929	33109	4170.312449	1.745322738
30930	2677	0	6.245813
30930	11461	0	2.68858
30930	40426	0	3.580218
30931	16942	10554.17606	0.240502395
30931	25167	1927	2.005566214
30931	29829	523	2.865594932
30932	4552	0	3.428442
30932	4643	0	3.428442
30932	39350	0	2
30932	42669	427	2.000173907
30933	15135	14052	0.607290792
